
[Name]
fluid

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
1.62560001e-01, 2.77015474e-02, 5.00000024e-04, 2.24034805e-02, 1.74676366e-02, 1.74676366e-02, 1.16866446e-04, 1.16866446e-04, 0.00000000e+00, 1.62560001e-01, 2.77015474e-02, 5.00000024e-04
1.60019994e-01, 2.77011693e-02, 5.00000024e-04, 2.26291288e-02, 1.74540989e-02, 1.74540989e-02, 1.17887612e-04, 1.17887619e-04, 0.00000000e+00, 1.60019994e-01, 2.77011693e-02, 5.00000024e-04
1.57480001e-01, 2.77007930e-02, 5.00000024e-04, 2.28565987e-02, 1.74404420e-02, 1.74404420e-02, 1.18929100e-04, 1.18929100e-04, 0.00000000e+00, 1.57480001e-01, 2.77007930e-02, 5.00000024e-04
1.54939994e-01, 2.77004167e-02, 5.00000024e-04, 2.30859146e-02, 1.74266659e-02, 1.74266659e-02, 1.19992292e-04, 1.19992270e-04, 0.00000000e+00, 1.54939994e-01, 2.77004167e-02, 5.00000024e-04
1.52400002e-01, 2.77000405e-02, 5.00000024e-04, 2.33171172e-02, 1.74127687e-02, 1.74127687e-02, 1.21078112e-04, 1.21078105e-04, 0.00000000e+00, 1.52400002e-01, 2.77000405e-02, 5.00000024e-04
1.49859995e-01, 2.76996642e-02, 5.00000024e-04, 2.35502385e-02, 1.73987485e-02, 1.73987504e-02, 1.22187310e-04, 1.22187310e-04, 0.00000000e+00, 1.49859995e-01, 2.76996642e-02, 5.00000024e-04
1.47320002e-01, 2.76992880e-02, 5.00000024e-04, 2.37853099e-02, 1.73846036e-02, 1.73846018e-02, 1.23320759e-04, 1.23320744e-04, 0.00000000e+00, 1.47320002e-01, 2.76992880e-02, 5.00000024e-04
1.44779995e-01, 2.76989117e-02, 5.00000024e-04, 2.40223538e-02, 1.73703302e-02, 1.73703302e-02, 1.24479542e-04, 1.24479557e-04, 0.00000000e+00, 1.44779995e-01, 2.76989117e-02, 5.00000024e-04
1.42240003e-01, 2.76985355e-02, 5.00000024e-04, 2.42613815e-02, 1.73559282e-02, 1.73559263e-02, 1.25665290e-04, 1.25665276e-04, 0.00000000e+00, 1.42240003e-01, 2.76985355e-02, 5.00000024e-04
1.39699996e-01, 2.76981592e-02, 5.00000024e-04, 2.45024040e-02, 1.73413977e-02, 1.73413977e-02, 1.26880317e-04, 1.26880332e-04, 0.00000000e+00, 1.39699996e-01, 2.76981592e-02, 5.00000024e-04
1.37160003e-01, 2.76977830e-02, 5.00000024e-04, 2.47454084e-02, 1.73267387e-02, 1.73267424e-02, 1.28128115e-04, 1.28128115e-04, 0.00000000e+00, 1.37160003e-01, 2.76977830e-02, 5.00000024e-04
1.34619996e-01, 2.76974067e-02, 5.00000024e-04, 2.49903612e-02, 1.73119530e-02, 1.73119511e-02, 1.29413645e-04, 1.29413631e-04, 0.00000000e+00, 1.34619996e-01, 2.76974067e-02, 5.00000024e-04
1.32080004e-01, 2.76970305e-02, 5.00000024e-04, 2.52372343e-02, 1.72970425e-02, 1.72970444e-02, 1.30743254e-04, 1.30743254e-04, 0.00000000e+00, 1.32080004e-01, 2.76970305e-02, 5.00000024e-04
1.29539996e-01, 2.76966542e-02, 5.00000024e-04, 2.54860315e-02, 1.72820054e-02, 1.72820054e-02, 1.32124245e-04, 1.32124245e-04, 0.00000000e+00, 1.29539996e-01, 2.76966542e-02, 5.00000024e-04
1.27000004e-01, 2.76962779e-02, 5.00000024e-04, 2.57369447e-02, 1.72668323e-02, 1.72668342e-02, 1.33564099e-04, 1.33564099e-04, 0.00000000e+00, 1.27000004e-01, 2.76962779e-02, 5.00000024e-04
1.24459997e-01, 2.76959017e-02, 5.00000024e-04, 2.59903260e-02, 1.72515027e-02, 1.72515046e-02, 1.35069262e-04, 1.35069276e-04, 0.00000000e+00, 1.24459997e-01, 2.76959017e-02, 5.00000024e-04
1.21919997e-01, 2.76955236e-02, 5.00000024e-04, 2.62464490e-02, 1.72359981e-02, 1.72359981e-02, 1.36646020e-04, 1.36646020e-04, 0.00000000e+00, 1.21919997e-01, 2.76955236e-02, 5.00000024e-04
1.19379997e-01, 2.76951473e-02, 5.00000024e-04, 2.65054833e-02, 1.72203090e-02, 1.72203071e-02, 1.38301431e-04, 1.38301446e-04, 0.00000000e+00, 1.19379997e-01, 2.76951473e-02, 5.00000024e-04
1.16839997e-01, 2.76947711e-02, 5.00000024e-04, 2.67675314e-02, 1.72044281e-02, 1.72044281e-02, 1.40037417e-04, 1.40037417e-04, 0.00000000e+00, 1.16839997e-01, 2.76947711e-02, 5.00000024e-04
1.14299998e-01, 2.76943948e-02, 5.00000024e-04, 2.70325076e-02, 1.71883572e-02, 1.71883572e-02, 1.41857570e-04, 1.41857570e-04, 0.00000000e+00, 1.14299998e-01, 2.76943948e-02, 5.00000024e-04
1.11759998e-01, 2.76940186e-02, 5.00000024e-04, 2.73002591e-02, 1.71721056e-02, 1.71721075e-02, 1.43774407e-04, 1.43774407e-04, 0.00000000e+00, 1.11759998e-01, 2.76940186e-02, 5.00000024e-04
1.09219998e-01, 2.76936423e-02, 5.00000024e-04, 2.75707226e-02, 1.71556789e-02, 1.71556808e-02, 1.45801474e-04, 1.45801459e-04, 0.00000000e+00, 1.09219998e-01, 2.76936423e-02, 5.00000024e-04
1.06679998e-01, 2.76932660e-02, 5.00000024e-04, 2.78439671e-02, 1.71390735e-02, 1.71390735e-02, 1.47958184e-04, 1.47958170e-04, 0.00000000e+00, 1.06679998e-01, 2.76932660e-02, 5.00000024e-04
1.04139999e-01, 2.76928898e-02, 5.00000024e-04, 2.81201452e-02, 1.71222761e-02, 1.71222761e-02, 1.50271415e-04, 1.50271415e-04, 0.00000000e+00, 1.04139999e-01, 2.76928898e-02, 5.00000024e-04
1.01599999e-01, 2.76925135e-02, 5.00000024e-04, 2.83994079e-02, 1.71052776e-02, 1.71052776e-02, 1.52770881e-04, 1.52770881e-04, 0.00000000e+00, 1.01599999e-01, 2.76925135e-02, 5.00000024e-04
9.90599990e-02, 2.76921373e-02, 5.00000024e-04, 2.86818426e-02, 1.70880724e-02, 1.70880705e-02, 1.55489033e-04, 1.55489048e-04, 0.00000000e+00, 9.90599990e-02, 2.76921373e-02, 5.00000024e-04
9.65199992e-02, 2.76917610e-02, 5.00000024e-04, 2.89676879e-02, 1.70706436e-02, 1.70706417e-02, 1.58460258e-04, 1.58460258e-04, 0.00000000e+00, 9.65199992e-02, 2.76917610e-02, 5.00000024e-04
9.39799994e-02, 2.76913848e-02, 5.00000024e-04, 2.92575937e-02, 1.70529559e-02, 1.70529522e-02, 1.61717413e-04, 1.61717413e-04, 0.00000000e+00, 9.39799994e-02, 2.76913848e-02, 5.00000024e-04
9.14399996e-02, 2.76910085e-02, 5.00000024e-04, 2.95524336e-02, 1.70349535e-02, 1.70349535e-02, 1.65292382e-04, 1.65292382e-04, 0.00000000e+00, 9.14399996e-02, 2.76910085e-02, 5.00000024e-04
8.88999999e-02, 2.76906323e-02, 5.00000024e-04, 2.98530031e-02, 1.70165859e-02, 1.70165859e-02, 1.69222389e-04, 1.69222374e-04, 0.00000000e+00, 8.88999999e-02, 2.76906323e-02, 5.00000024e-04
8.63600001e-02, 2.76902560e-02, 5.00000024e-04, 3.01600974e-02, 1.69978049e-02, 1.69978011e-02, 1.73542256e-04, 1.73542241e-04, 0.00000000e+00, 8.63600001e-02, 2.76902560e-02, 5.00000024e-04
8.38200003e-02, 2.76898779e-02, 5.00000024e-04, 3.04746088e-02, 1.69785507e-02, 1.69785526e-02, 1.78279850e-04, 1.78279864e-04, 0.00000000e+00, 8.38200003e-02, 2.76898779e-02, 5.00000024e-04
8.12800005e-02, 2.76895016e-02, 5.00000024e-04, 3.07975244e-02, 1.69587657e-02, 1.69587657e-02, 1.83460637e-04, 1.83460623e-04, 0.00000000e+00, 8.12800005e-02, 2.76895016e-02, 5.00000024e-04
7.87400007e-02, 2.76891254e-02, 5.00000024e-04, 3.11299711e-02, 1.69383809e-02, 1.69383790e-02, 1.89106751e-04, 1.89106722e-04, 0.00000000e+00, 7.87400007e-02, 2.76891254e-02, 5.00000024e-04
7.62000009e-02, 2.76887491e-02, 5.00000024e-04, 3.14731896e-02, 1.69173144e-02, 1.69173144e-02, 1.95234752e-04, 1.95234781e-04, 0.00000000e+00, 7.62000009e-02, 2.76887491e-02, 5.00000024e-04
7.36600012e-02, 2.76883729e-02, 5.00000024e-04, 3.18285413e-02, 1.68954823e-02, 1.68954842e-02, 2.01851915e-04, 2.01851915e-04, 0.00000000e+00, 7.36600012e-02, 2.76883729e-02, 5.00000024e-04
7.11200014e-02, 2.76879966e-02, 5.00000024e-04, 3.21975015e-02, 1.68727934e-02, 1.68727953e-02, 2.08952464e-04, 2.08952464e-04, 0.00000000e+00, 7.11200014e-02, 2.76879966e-02, 5.00000024e-04
6.85800016e-02, 2.76876204e-02, 5.00000024e-04, 3.25816311e-02, 1.68491527e-02, 1.68491527e-02, 2.16514934e-04, 2.16514905e-04, 0.00000000e+00, 6.85800016e-02, 2.76876204e-02, 5.00000024e-04
6.60400018e-02, 2.76872441e-02, 5.00000024e-04, 3.29825133e-02, 1.68244578e-02, 1.68244578e-02, 2.24500458e-04, 2.24500443e-04, 0.00000000e+00, 6.60400018e-02, 2.76872441e-02, 5.00000024e-04
6.35000020e-02, 2.76868679e-02, 5.00000024e-04, 3.34017351e-02, 1.67986099e-02, 1.67986099e-02, 2.32851831e-04, 2.32851846e-04, 0.00000000e+00, 6.35000020e-02, 2.76868679e-02, 5.00000024e-04
6.09600022e-02, 2.76864916e-02, 5.00000024e-04, 3.38409059e-02, 1.67715065e-02, 1.67715065e-02, 2.41489732e-04, 2.41489746e-04, 0.00000000e+00, 6.09600022e-02, 2.76864916e-02, 5.00000024e-04
5.84200025e-02, 2.76861154e-02, 5.00000024e-04, 3.43016163e-02, 1.67430509e-02, 1.67430509e-02, 2.50298675e-04, 2.50298675e-04, 0.00000000e+00, 5.84200025e-02, 2.76861154e-02, 5.00000024e-04
5.58800027e-02, 2.76857391e-02, 5.00000024e-04, 3.47852781e-02, 1.67131517e-02, 1.67131536e-02, 2.59114691e-04, 2.59114691e-04, 0.00000000e+00, 5.58800027e-02, 2.76857391e-02, 5.00000024e-04
5.33399992e-02, 2.76853628e-02, 5.00000024e-04, 3.52931060e-02, 1.66817345e-02, 1.66817363e-02, 2.67737050e-04, 2.67737021e-04, 0.00000000e+00, 5.33399992e-02, 2.76853628e-02, 5.00000024e-04
5.07999994e-02, 2.76849866e-02, 5.00000024e-04, 3.58258896e-02, 1.66487508e-02, 1.66487489e-02, 2.75942177e-04, 2.75942177e-04, 0.00000000e+00, 5.07999994e-02, 2.76849866e-02, 5.00000024e-04
4.82599996e-02, 2.76846085e-02, 5.00000024e-04, 3.63836810e-02, 1.66141875e-02, 1.66141856e-02, 2.83487025e-04, 2.83487025e-04, 0.00000000e+00, 4.82599996e-02, 2.76846085e-02, 5.00000024e-04
4.57199998e-02, 2.76842322e-02, 5.00000024e-04, 3.69656086e-02, 1.65780932e-02, 1.65780950e-02, 2.90112803e-04, 2.90112803e-04, 0.00000000e+00, 4.57199998e-02, 2.76842322e-02, 5.00000024e-04
4.31800000e-02, 2.76838560e-02, 5.00000024e-04, 3.75699848e-02, 1.65405720e-02, 1.65405720e-02, 2.95553531e-04, 2.95553560e-04, 0.00000000e+00, 4.31800000e-02, 2.76838560e-02, 5.00000024e-04
4.06400003e-02, 2.76834797e-02, 5.00000024e-04, 3.81944478e-02, 1.65017620e-02, 1.65017582e-02, 2.99527950e-04, 2.99527950e-04, 0.00000000e+00, 4.06400003e-02, 2.76834797e-02, 5.00000024e-04
3.81000005e-02, 2.76831035e-02, 5.00000024e-04, 3.88358906e-02, 1.64618529e-02, 1.64618529e-02, 3.01729509e-04, 3.01729538e-04, 0.00000000e+00, 3.81000005e-02, 2.76831035e-02, 5.00000024e-04
3.55600007e-02, 2.76827272e-02, 5.00000024e-04, 3.94905619e-02, 1.64210815e-02, 1.64210815e-02, 3.01844295e-04, 3.01844295e-04, 0.00000000e+00, 3.55600007e-02, 2.76827272e-02, 5.00000024e-04
3.30200009e-02, 2.76823509e-02, 5.00000024e-04, 4.01539467e-02, 1.63797271e-02, 1.63797252e-02, 2.99579609e-04, 2.99579609e-04, 0.00000000e+00, 3.30200009e-02, 2.76823509e-02, 5.00000024e-04
3.04800011e-02, 2.76819747e-02, 5.00000024e-04, 4.08207588e-02, 1.63381211e-02, 1.63381211e-02, 2.94685247e-04, 2.94685276e-04, 0.00000000e+00, 3.04800011e-02, 2.76819747e-02, 5.00000024e-04
2.79400013e-02, 2.76815984e-02, 5.00000024e-04, 4.14850488e-02, 1.62966363e-02, 1.62966363e-02, 2.86952476e-04, 2.86952505e-04, 0.00000000e+00, 2.79400013e-02, 2.76815984e-02, 5.00000024e-04
2.54000016e-02, 2.76812222e-02, 5.00000024e-04, 4.21399735e-02, 1.62556879e-02, 1.62556879e-02, 2.76204315e-04, 2.76204344e-04, 0.00000000e+00, 2.54000016e-02, 2.76812222e-02, 5.00000024e-04
2.28600018e-02, 2.76808459e-02, 5.00000024e-04, 4.27771881e-02, 1.62157640e-02, 1.62157621e-02, 2.62290734e-04, 2.62290734e-04, 0.00000000e+00, 2.28600018e-02, 2.76808459e-02, 5.00000024e-04
2.03200001e-02, 2.76804697e-02, 5.00000024e-04, 4.33877967e-02, 1.61773674e-02, 1.61773656e-02, 2.45103729e-04, 2.45103729e-04, 0.00000000e+00, 2.03200001e-02, 2.76804697e-02, 5.00000024e-04
1.77800003e-02, 2.76800934e-02, 5.00000024e-04, 4.39639613e-02, 1.61410831e-02, 1.61410831e-02, 2.24596806e-04, 2.24596806e-04, 0.00000000e+00, 1.77800003e-02, 2.76800934e-02, 5.00000024e-04
1.52400006e-02, 2.76797172e-02, 5.00000024e-04, 4.44960296e-02, 1.61076486e-02, 1.61076486e-02, 2.00746494e-04, 2.00746508e-04, 0.00000000e+00, 1.52400006e-02, 2.76797172e-02, 5.00000024e-04
1.27000008e-02, 2.76793409e-02, 5.00000024e-04, 4.49724421e-02, 1.60777159e-02, 1.60777159e-02, 1.73576700e-04, 1.73576715e-04, 0.00000000e+00, 1.27000008e-02, 2.76793409e-02, 5.00000024e-04
1.01600010e-02, 2.76789628e-02, 5.00000024e-04, 4.53810357e-02, 1.60519853e-02, 1.60519835e-02, 1.43236102e-04, 1.43236117e-04, 0.00000000e+00, 1.01600010e-02, 2.76789628e-02, 5.00000024e-04
7.62000121e-03, 2.76785865e-02, 5.00000024e-04, 4.57083657e-02, 1.60312857e-02, 1.60312857e-02, 1.10272085e-04, 1.10272129e-04, 0.00000000e+00, 7.62000121e-03, 2.76785865e-02, 5.00000024e-04
5.08000096e-03, 2.76782103e-02, 5.00000024e-04, 4.59500700e-02, 1.60160419e-02, 1.60160437e-02, 7.61590782e-05, 7.61591073e-05, 0.00000000e+00, 5.08000096e-03, 2.76782103e-02, 5.00000024e-04
2.54000095e-03, 2.76778340e-02, 5.00000024e-04, 4.61111628e-02, 1.60060897e-02, 1.60060860e-02, 4.46823069e-05, 4.46823324e-05, 0.00000000e+00, 2.54000095e-03, 2.76778340e-02, 5.00000024e-04
5.05460024e-01, 3.26989442e-02, 5.00000024e-04, 1.34572241e-04, 1.86603665e-02, 1.86603628e-02, 5.12995393e-05, 5.12995248e-05, 0.00000000e+00, 5.05460024e-01, 3.26989442e-02, 5.00000024e-04
5.02919972e-01, 3.26985866e-02, 5.00000024e-04, 2.57774052e-04, 1.86520815e-02, 1.86520834e-02, 5.10794052e-05, 5.10793980e-05, 0.00000000e+00, 5.02919972e-01, 3.26985866e-02, 5.00000024e-04
5.00379980e-01, 3.26982252e-02, 5.00000024e-04, 3.95284645e-04, 1.86451841e-02, 1.86451823e-02, 5.09099664e-05, 5.09099773e-05, 0.00000000e+00, 5.00379980e-01, 3.26982252e-02, 5.00000024e-04
4.97839987e-01, 3.26978639e-02, 5.00000024e-04, 5.29841112e-04, 1.86376721e-02, 1.86376758e-02, 5.08272860e-05, 5.08273006e-05, 0.00000000e+00, 4.97839987e-01, 3.26978639e-02, 5.00000024e-04
4.95299995e-01, 3.26975025e-02, 5.00000024e-04, 6.65719039e-04, 1.86304264e-02, 1.86304245e-02, 5.07753284e-05, 5.07753539e-05, 0.00000000e+00, 4.95299995e-01, 3.26975025e-02, 5.00000024e-04
4.92760003e-01, 3.26971449e-02, 5.00000024e-04, 8.00893991e-04, 1.86230876e-02, 1.86230857e-02, 5.07636214e-05, 5.07636396e-05, 0.00000000e+00, 4.92760003e-01, 3.26971449e-02, 5.00000024e-04
4.90220010e-01, 3.26967835e-02, 5.00000024e-04, 9.36282158e-04, 1.86157823e-02, 1.86157841e-02, 5.07737022e-05, 5.07737132e-05, 0.00000000e+00, 4.90220010e-01, 3.26967835e-02, 5.00000024e-04
4.87679988e-01, 3.26964222e-02, 5.00000024e-04, 1.07162946e-03, 1.86084546e-02, 1.86084546e-02, 5.08052835e-05, 5.08052690e-05, 0.00000000e+00, 4.87679988e-01, 3.26964222e-02, 5.00000024e-04
4.85139996e-01, 3.26960646e-02, 5.00000024e-04, 1.20711466e-03, 1.86011232e-02, 1.86011232e-02, 5.08531157e-05, 5.08531157e-05, 0.00000000e+00, 4.85139996e-01, 3.26960646e-02, 5.00000024e-04
4.82600003e-01, 3.26957032e-02, 5.00000024e-04, 1.34272210e-03, 1.85937770e-02, 1.85937770e-02, 5.09155288e-05, 5.09155434e-05, 0.00000000e+00, 4.82600003e-01, 3.26957032e-02, 5.00000024e-04
4.80060011e-01, 3.26953419e-02, 5.00000024e-04, 1.47849950e-03, 1.85864121e-02, 1.85864139e-02, 5.09902238e-05, 5.09902311e-05, 0.00000000e+00, 4.80060011e-01, 3.26953419e-02, 5.00000024e-04
4.77519989e-01, 3.26949805e-02, 5.00000024e-04, 1.61446212e-03, 1.85790323e-02, 1.85790323e-02, 5.10757563e-05, 5.10757418e-05, 0.00000000e+00, 4.77519989e-01, 3.26949805e-02, 5.00000024e-04
4.74979997e-01, 3.26946229e-02, 5.00000024e-04, 1.75062986e-03, 1.85716338e-02, 1.85716338e-02, 5.11707258e-05, 5.11706967e-05, 0.00000000e+00, 4.74979997e-01, 3.26946229e-02, 5.00000024e-04
4.72440004e-01, 3.26942615e-02, 5.00000024e-04, 1.88701996e-03, 1.85642187e-02, 1.85642168e-02, 5.12740480e-05, 5.12740444e-05, 0.00000000e+00, 4.72440004e-01, 3.26942615e-02, 5.00000024e-04
4.69900012e-01, 3.26939002e-02, 5.00000024e-04, 2.02364544e-03, 1.85567811e-02, 1.85567811e-02, 5.13847735e-05, 5.13847772e-05, 0.00000000e+00, 4.69900012e-01, 3.26939002e-02, 5.00000024e-04
4.67359990e-01, 3.26935388e-02, 5.00000024e-04, 2.16052262e-03, 1.85493231e-02, 1.85493231e-02, 5.15020874e-05, 5.15020984e-05, 0.00000000e+00, 4.67359990e-01, 3.26935388e-02, 5.00000024e-04
4.64819998e-01, 3.26931812e-02, 5.00000024e-04, 2.29765987e-03, 1.85418427e-02, 1.85418427e-02, 5.16252912e-05, 5.16252912e-05, 0.00000000e+00, 4.64819998e-01, 3.26931812e-02, 5.00000024e-04
4.62280005e-01, 3.26928198e-02, 5.00000024e-04, 2.43506976e-03, 1.85343400e-02, 1.85343418e-02, 5.17537774e-05, 5.17537519e-05, 0.00000000e+00, 4.62280005e-01, 3.26928198e-02, 5.00000024e-04
4.59740013e-01, 3.26924585e-02, 5.00000024e-04, 2.57276185e-03, 1.85268167e-02, 1.85268167e-02, 5.18869965e-05, 5.18870002e-05, 0.00000000e+00, 4.59740013e-01, 3.26924585e-02, 5.00000024e-04
4.57199991e-01, 3.26920971e-02, 5.00000024e-04, 2.71074590e-03, 1.85192674e-02, 1.85192674e-02, 5.20244830e-05, 5.20244830e-05, 0.00000000e+00, 4.57199991e-01, 3.26920971e-02, 5.00000024e-04
4.54659998e-01, 3.26917395e-02, 5.00000024e-04, 2.84902914e-03, 1.85116958e-02, 1.85116958e-02, 5.21657930e-05, 5.21657857e-05, 0.00000000e+00, 4.54659998e-01, 3.26917395e-02, 5.00000024e-04
4.52120006e-01, 3.26913781e-02, 5.00000024e-04, 2.98761972e-03, 1.85040999e-02, 1.85040999e-02, 5.23105264e-05, 5.23105373e-05, 0.00000000e+00, 4.52120006e-01, 3.26913781e-02, 5.00000024e-04
4.49580014e-01, 3.26910168e-02, 5.00000024e-04, 3.12652439e-03, 1.84964780e-02, 1.84964780e-02, 5.24583193e-05, 5.24583265e-05, 0.00000000e+00, 4.49580014e-01, 3.26910168e-02, 5.00000024e-04
4.47039992e-01, 3.26906592e-02, 5.00000024e-04, 3.26574966e-03, 1.84888318e-02, 1.84888318e-02, 5.26088188e-05, 5.26088370e-05, 0.00000000e+00, 4.47039992e-01, 3.26906592e-02, 5.00000024e-04
4.44499999e-01, 3.26902978e-02, 5.00000024e-04, 3.40529880e-03, 1.84811596e-02, 1.84811596e-02, 5.27616867e-05, 5.27616976e-05, 0.00000000e+00, 4.44499999e-01, 3.26902978e-02, 5.00000024e-04
4.41960007e-01, 3.26899365e-02, 5.00000024e-04, 3.54517857e-03, 1.84734613e-02, 1.84734613e-02, 5.29166136e-05, 5.29166136e-05, 0.00000000e+00, 4.41960007e-01, 3.26899365e-02, 5.00000024e-04
4.39419985e-01, 3.26895751e-02, 5.00000024e-04, 3.68539151e-03, 1.84657387e-02, 1.84657387e-02, 5.30732832e-05, 5.30732796e-05, 0.00000000e+00, 4.39419985e-01, 3.26895751e-02, 5.00000024e-04
4.36879992e-01, 3.26892175e-02, 5.00000024e-04, 3.82593740e-03, 1.84579901e-02, 1.84579901e-02, 5.32314043e-05, 5.32314079e-05, 0.00000000e+00, 4.36879992e-01, 3.26892175e-02, 5.00000024e-04
4.34340000e-01, 3.26888561e-02, 5.00000024e-04, 3.96681949e-03, 1.84502155e-02, 1.84502155e-02, 5.33907405e-05, 5.33907332e-05, 0.00000000e+00, 4.34340000e-01, 3.26888561e-02, 5.00000024e-04
4.31800008e-01, 3.26884948e-02, 5.00000024e-04, 4.10803175e-03, 1.84424147e-02, 1.84424147e-02, 5.35510735e-05, 5.35510626e-05, 0.00000000e+00, 4.31800008e-01, 3.26884948e-02, 5.00000024e-04
4.29259986e-01, 3.26881334e-02, 5.00000024e-04, 4.24957508e-03, 1.84345897e-02, 1.84345879e-02, 5.37123597e-05, 5.37123378e-05, 0.00000000e+00, 4.29259986e-01, 3.26881334e-02, 5.00000024e-04
4.26719993e-01, 3.26877758e-02, 5.00000024e-04, 4.39144019e-03, 1.84267387e-02, 1.84267387e-02, 5.38747336e-05, 5.38747154e-05, 0.00000000e+00, 4.26719993e-01, 3.26877758e-02, 5.00000024e-04
4.24180001e-01, 3.26874144e-02, 5.00000024e-04, 4.53362009e-03, 1.84188634e-02, 1.84188634e-02, 5.40386754e-05, 5.40386682e-05, 0.00000000e+00, 4.24180001e-01, 3.26874144e-02, 5.00000024e-04
4.21640009e-01, 3.26870531e-02, 5.00000024e-04, 4.67610685e-03, 1.84109621e-02, 1.84109621e-02, 5.42051712e-05, 5.42051566e-05, 0.00000000e+00, 4.21640009e-01, 3.26870531e-02, 5.00000024e-04
4.19099987e-01, 3.26866917e-02, 5.00000024e-04, 4.81890002e-03, 1.84030402e-02, 1.84030384e-02, 5.43758688e-05, 5.43758542e-05, 0.00000000e+00, 4.19099987e-01, 3.26866917e-02, 5.00000024e-04
4.16559994e-01, 3.26863341e-02, 5.00000024e-04, 4.96200658e-03, 1.83950923e-02, 1.83950942e-02, 5.45531184e-05, 5.45531548e-05, 0.00000000e+00, 4.16559994e-01, 3.26863341e-02, 5.00000024e-04
4.14020002e-01, 3.26859728e-02, 5.00000024e-04, 5.10545727e-03, 1.83871202e-02, 1.83871202e-02, 5.47396776e-05, 5.47396885e-05, 0.00000000e+00, 4.14020002e-01, 3.26859728e-02, 5.00000024e-04
4.11480010e-01, 3.26856114e-02, 5.00000024e-04, 5.24931075e-03, 1.83791183e-02, 1.83791164e-02, 5.49380020e-05, 5.49379947e-05, 0.00000000e+00, 4.11480010e-01, 3.26856114e-02, 5.00000024e-04
4.08939987e-01, 3.26852538e-02, 5.00000024e-04, 5.39366202e-03, 1.83710828e-02, 1.83710847e-02, 5.51484118e-05, 5.51484227e-05, 0.00000000e+00, 4.08939987e-01, 3.26852538e-02, 5.00000024e-04
4.06399995e-01, 3.26848924e-02, 5.00000024e-04, 5.53859165e-03, 1.83630120e-02, 1.83630101e-02, 5.53661666e-05, 5.53661703e-05, 0.00000000e+00, 4.06399995e-01, 3.26848924e-02, 5.00000024e-04
4.03860003e-01, 3.26845311e-02, 5.00000024e-04, 5.68410708e-03, 1.83549002e-02, 1.83548983e-02, 5.55827501e-05, 5.55827537e-05, 0.00000000e+00, 4.03860003e-01, 3.26845311e-02, 5.00000024e-04
4.01320010e-01, 3.26841697e-02, 5.00000024e-04, 5.83015056e-03, 1.83467530e-02, 1.83467511e-02, 5.57943204e-05, 5.57943022e-05, 0.00000000e+00, 4.01320010e-01, 3.26841697e-02, 5.00000024e-04
3.98779988e-01, 3.26838121e-02, 5.00000024e-04, 5.97667880e-03, 1.83385722e-02, 1.83385722e-02, 5.60025546e-05, 5.60025546e-05, 0.00000000e+00, 3.98779988e-01, 3.26838121e-02, 5.00000024e-04
3.96239996e-01, 3.26834507e-02, 5.00000024e-04, 6.12366293e-03, 1.83303598e-02, 1.83303598e-02, 5.62097339e-05, 5.62097448e-05, 0.00000000e+00, 3.96239996e-01, 3.26834507e-02, 5.00000024e-04
3.93700004e-01, 3.26830894e-02, 5.00000024e-04, 6.27109315e-03, 1.83221158e-02, 1.83221158e-02, 5.64188485e-05, 5.64188595e-05, 0.00000000e+00, 3.93700004e-01, 3.26830894e-02, 5.00000024e-04
3.91160011e-01, 3.26827280e-02, 5.00000024e-04, 6.41897926e-03, 1.83138400e-02, 1.83138400e-02, 5.66335038e-05, 5.66335038e-05, 0.00000000e+00, 3.91160011e-01, 3.26827280e-02, 5.00000024e-04
3.88619989e-01, 3.26823704e-02, 5.00000024e-04, 6.56738784e-03, 1.83055289e-02, 1.83055289e-02, 5.68556570e-05, 5.68556570e-05, 0.00000000e+00, 3.88619989e-01, 3.26823704e-02, 5.00000024e-04
3.86079997e-01, 3.26820090e-02, 5.00000024e-04, 6.71637338e-03, 1.82971805e-02, 1.82971805e-02, 5.70814809e-05, 5.70814809e-05, 0.00000000e+00, 3.86079997e-01, 3.26820090e-02, 5.00000024e-04
3.83540004e-01, 3.26816477e-02, 5.00000024e-04, 6.86593819e-03, 1.82887912e-02, 1.82887912e-02, 5.73041434e-05, 5.73041580e-05, 0.00000000e+00, 3.83540004e-01, 3.26816477e-02, 5.00000024e-04
3.81000012e-01, 3.26812863e-02, 5.00000024e-04, 7.01603107e-03, 1.82803627e-02, 1.82803627e-02, 5.75208906e-05, 5.75209051e-05, 0.00000000e+00, 3.81000012e-01, 3.26812863e-02, 5.00000024e-04
3.78459990e-01, 3.26809287e-02, 5.00000024e-04, 7.16660405e-03, 1.82719007e-02, 1.82719007e-02, 5.77326682e-05, 5.77326791e-05, 0.00000000e+00, 3.78459990e-01, 3.26809287e-02, 5.00000024e-04
3.75919998e-01, 3.26805674e-02, 5.00000024e-04, 7.31761893e-03, 1.82634071e-02, 1.82634071e-02, 5.79415173e-05, 5.79415173e-05, 0.00000000e+00, 3.75919998e-01, 3.26805674e-02, 5.00000024e-04
